Unnamed: 0,protocol,IP,hash ID,Time,F_Pck,B_Pck,F_P_L1,F_P_L2,F_P_L3,F_P_L4,B_P_L1,B_P_L2,B_P_L3,B_P_L4,F_Hash_IPT,B_Hash_IPT,F_P_L_A,B_P_L_A,F_IA_T_M,F_IA_T_S,A_M,Detection_Time,I_M,F_TCP_S_C,B_TCP_S_C,Label_T,Label_AB,Label_Multi_A,Prelabel_T,Prelabel_AB
25987,6,163.226.35.82,2507454335,481.977816,7,93,0,7,0,0,0,0,2,91,4,1,64,1390,663.908,8820.489,42490.097,0,12261428,0,0,0,0,0,0,0
25988,6,172.234.103.150,2336227928,481.998383,67,33,54,6,6,1,14,11,5,3,2,15,140,294,143.047,70.456,20086.346,0,20769.555,0,0,0,0,0,0,0
25989,6,133.27.182.9,2061303411,482.013225,100,0,0,100,0,0,0,0,0,0,1,16,64,0,4045.176,0,258891.248,0,0,0,0,0,0,0,0,0
25990,6,133.55.236.238,634785314,482.066527,100,0,0,0,0,100,0,0,0,0,4,1,1676,0,17608.635,0,29526159.55,0,0,0,0,0,0,0,0,0
25991,6,153.175.77.252,1995299814,482.066527,0,100,0,0,0,0,0,0,0,100,1,4,0,1676,0,17608.635,0,0,29526159.55,0,0,0,0,0,0,0
25992,6,150.5.240.98,2375168699,482.119396,81,19,0,0,2,79,19,0,0,0,8,15,1639,64,75530.254,17716.973,123832318,0,1133886.286,0,0,0,0,0,0,0
25993,6,218.197.15.27,697041038,482.160428,46,54,7,0,7,32,24,0,4,26,5,3,1161,756,63.576,74.633,73858.686,0,56433.343,0,0,0,0,0,0,0
25994,6,150.5.78.124,1729807518,482.169214,24,76,24,0,0,0,0,0,0,76,8,1,64,1758,967.791,3064.673,61938.655,0,5388662.964,0,0,0,0,0,0,0
25995,6,5.26.53.3,810335919,482.216299,0,100,0,0,0,0,0,0,1,99,9,1,0,1585,0,283.171,0,0,449085.841,0,0,0,0,0,0,0
25996,6,103.233.114.219,474620186,482.24128,0,100,0,0,0,0,0,0,2,98,1,1,0,1752,0,413.286,0,0,724473.935,0,0,0,0,0,0,0
25997,6,202.38.49.51,2367401384,482.307434,100,0,5,32,0,63,0,0,0,0,9,1,976,0,9746.919,0,9512992.755,0,0,0,0,0,0,0,0,0
25998,6,117.27.27.128,3174594539,482.311869,72,28,0,0,0,72,28,0,0,0,1,8,1790,64,6691.092,2602.092,11978542.48,0,166533.858,0,0,0,0,0,0,0
25999,6,118.253.95.63,2157795794,482.333178,36,64,36,0,0,0,0,1,1,62,2,1,64,1610,8041.583,14296.147,514661.289,0,23016796.55,0,0,0,0,0,0,0
26000,6,133.8.134.253,3706590190,482.350269,100,0,0,0,0,100,0,0,0,0,1,1,1408,0,5570.248,0,7842908.681,0,0,0,0,0,0,0,0,0
26001,6,150.5.240.98,2375168699,482.370773,82,18,0,0,2,80,18,0,0,0,8,15,1602,64,83508.003,18331.025,133808335.1,0,1173185.598,0,0,0,0,0,0,0
26002,6,203.110.188.151,1776027088,482.458538,0,100,0,0,0,0,0,0,3,97,2,1,0,1793,-1,-1,0,0,0,0,0,0,0,0,0,0
26003,6,10.1.1.6,2126477730,482.460355,0,100,0,0,0,0,0,0,100,0,16,16,0,413,0,12853.496,0,0.13,5314149.244,0,0,0,1,6,0,1
26004,6,2406:AAE3:2F8A:9BCC:5FE1:CC7A:DCFD:AA51,3572984485,482.483971,0,100,0,0,0,0,0,0,5,95,1,1,0,1652,0,1167.317,0,0,1928967.412,0,0,0,0,0,0,0
26006,6,172.16.0.5,2407502454,482.537416,100,0,0,0,94,6,0,0,0,0,16,16,562,0,32195.268,0,18111770.25,0,0,0,0,0,0,0,0,0
26007,6,150.5.240.98,2375168699,482.554213,69,31,1,0,1,67,31,0,0,0,8,15,1577,64,96293.082,43262.109,151925362.8,0,2768774.984,0,0,0,0,0,0,0
26008,6,131.172.112.235,3883364168,482.566381,100,0,0,0,0,100,0,0,0,0,1,4,1612,0,33768.769,0,54462270.17,0,0,0,0,0,0,0,0,0
26009,6,203.84.173.80,3285982007,482.566381,0,100,0,0,0,0,0,0,0,100,4,1,0,1612,0,33768.769,0,0,54462270.17,0,0,0,0,0,0,0
26010,6,203.82.141.124,3489922677,482.569642,69,31,0,0,0,69,31,0,0,0,2,10,1530,64,21630.412,9718.011,33103935.56,0,621952.729,0,0,0,0,0,0,0
26011,6,203.82.141.117,784876520,482.571089,85,15,0,55,30,0,0,1,14,0,13,16,113,213,4025.35,710.356,457658.628,0,151542.592,0,0,0,0,0,0,0
26012,6,124.217.153.162,2473416264,482.654734,23,77,23,0,0,0,0,0,0,77,1,1,64,1536,2121.076,7100.995,135748.892,0,10907128.33,0,0,0,0,0,0,0
26013,6,175.133.129.178,2460293559,482.69684,100,0,100,0,0,0,0,0,0,0,1,1,64,0,167.262,0,10704.74,0,0,0,0,0,0,0,0,0
26014,6,150.5.240.98,2375168699,482.777661,82,18,0,0,2,80,18,0,0,0,8,15,1657,64,93945.779,20622.244,155739187.9,0,1319823.627,0,0,0,0,0,0,0
26015,6,203.82.143.7,3747993218,482.795607,100,0,0,100,0,0,0,0,0,0,1,16,64,0,3311.937,0,211963.986,0,0,0,0,0,0,0,0,0
26016,6,163.226.32.166,641228086,482.810118,7,93,0,5,2,0,0,0,0,93,2,4,201,1408,-1,-1,0,0,0,0,0,0,0,0,0,0
26017,6,167.83.123.23,832185324,482.818527,0,100,0,0,0,0,1,1,96,2,2,2,0,764,0,114.903,0,0,87804.34,0,0,0,0,0,0,0
26018,6,163.226.33.146,1669354835,482.844943,15,85,0,15,0,0,0,1,0,84,10,4,68,1392,-1,-1,0,0,0,0,0,0,0,0,0,0
26019,6,240B:FBFE:3791:3478:9EDF:6FBE:11DC:46E7,443450072,482.849558,65,35,1,0,1,63,19,0,0,16,2,2,2194,736,2996.687,1613.601,6576852.928,0,1189085.568,0,0,0,0,0,0,0
26020,6,172.234.187.124,1090731243,482.938305,89,11,0,0,2,87,0,11,0,0,1,1,1389,64,7099.095,877.416,9862796.944,0,56154.641,0,0,0,0,0,0,0
26021,6,131.172.125.53,73844542,482.939023,100,0,38,7,42,13,0,0,0,0,1,11,408,0,3165.721,0,1292627.102,0,0,0,0,0,0,0,0,0
26022,6,218.229.195.94,709447764,482.966747,36,64,36,0,0,0,0,0,0,64,1,1,64,1538,262.7,467.022,16812.791,0,718279.797,0,0,0,0,0,0,0
26023,6,150.5.240.98,2375168699,482.966747,84,16,0,0,0,84,16,0,0,0,8,13,1708,64,113726.053,21662.105,194265761.1,0,1386374.744,0,0,0,0,0,0,0
26024,6,150.5.78.142,903007282,483.041038,100,0,0,61,36,3,0,0,0,0,2,1,214,0,-1,-1,0,0,0,0,0,0,0,0,0,0
26025,6,18.189.78.184,491064048,483.041038,0,100,0,0,0,0,0,61,36,3,1,2,0,214,-1,-1,0,0,0,0,0,0,0,0,0,0
26026,6,114.188.89.94,3123670208,483.09841,0,100,0,0,0,0,0,0,3,97,3,1,0,1657,0,9713.482,0,0,16101068.09,0,0,0,0,0,0,0
26027,6,150.5.240.98,2375168699,483.138181,89,11,0,0,1,88,11,0,0,0,8,15,1680,64,132902.516,16426.154,223347904.2,0,1051273.832,0,0,0,0,0,0,0
26028,6,2001:20E:FD1D:E822:9F03:8BE3:8FE3:1C1E,37261978,483.148145,100,0,1,0,5,94,0,0,0,0,2,15,1645,0,9259.216,0,15235484.22,0,0,0,0,0,0,0,0,0
26029,6,121.120.123.59,1463583107,483.15054,0,100,0,0,0,0,0,0,12,88,1,1,0,1480,0,3010.771,0,0,4458831.647,0,0,0,0,0,0,0
26030,6,131.172.112.235,3883364168,483.178401,100,0,0,0,0,100,0,0,0,0,1,4,1640,0,41828.697,0,68639219.18,0,0,0,0,0,0,0,0,0
26031,6,203.84.173.80,3285982007,483.178401,0,100,0,0,0,0,0,0,0,100,4,1,0,1640,0,41828.697,0,0,68639219.18,0,0,0,0,0,0,0
26032,6,172.16.0.5,2407502454,483.204578,100,0,0,0,99,1,0,0,0,0,16,16,508,0,38371.493,0,19498858.06,0,0,0,0,0,0,0,0,0
26033,6,220.132.79.91,1124590812,483.285078,0,100,0,0,0,0,0,0,0,100,1,1,0,1408,0,9146.457,0,0,12878211.44,0,0,0,0,0,0,0
26034,6,150.5.240.98,2375168699,483.312824,77,23,0,1,1,75,22,0,1,0,8,15,1647,69,112870.23,33714.484,185939777.8,0,2345355.422,0,0,0,0,0,0,0
26035,6,183.39.28.60,2495660849,483.333506,0,100,0,0,0,0,0,0,4,96,1,1,0,1653,0,3404.454,0,0,5630149.198,0,0,0,0,0,0,0
26036,6,133.189.129.201,1714701332,483.407957,20,80,19,0,1,0,0,0,0,80,4,1,73,1472,987.819,3951.277,72703.502,0,5816280.177,0,0,0,0,0,0,0
26037,6,203.82.141.124,3489922677,483.483765,73,27,0,0,0,73,26,0,1,0,2,10,1535,75,20443.637,7561.345,31383503.28,0,573542.036,0,0,0,0,0,0,0
26038,6,150.5.240.98,2375168699,483.516617,79,21,0,0,1,78,21,0,0,0,8,16,1637,64,99237.928,26379.702,162478868.6,0,1688300.96,0,0,0,0,0,0,0
26040,6,106.180.64.33,3170083817,483.569917,0,100,0,0,0,0,0,5,95,0,1,1,0,523,0,133.525,0,0,69903.186,0,0,0,0,0,0,0
26041,6,118.253.95.63,2157795794,483.610204,34,66,34,0,0,0,0,0,3,63,2,1,64,1431,6815.837,13230.741,436213.536,0,18936799.39,0,0,0,0,0,0,0
26042,6,163.226.246.79,415255932,483.630376,0,100,0,0,0,0,1,0,2,97,5,3,0,1689,0,870.873,0,0,1471427.479,0,0,0,0,0,0,0
26043,6,150.5.142.50,2592101055,483.649687,100,0,0,1,2,97,0,0,0,0,3,13,1712,0,8817.568,0,15095675.57,0,0,0,0,0,0,0,0,0
26044,6,173.197.176.60,3114717467,483.716604,95,5,0,0,0,95,5,0,0,0,1,3,1535,64,333.857,17.571,512578.767,0,1124.569,0,0,0,0,0,0,0
26045,6,150.5.240.98,2375168699,483.717293,80,20,0,0,2,78,20,0,0,0,8,15,1528,64,102055.072,25513.768,155940150.1,0,1632881.153,0,0,0,0,0,0,0
26046,6,42.102.137.34,3899436258,483.734668,0,100,0,0,0,0,6,39,0,55,1,1,0,865,0,10208.159,0,0,8839448.945,0,0,0,0,0,0,0
26047,6,113.214.1.111,308405844,483.791778,0,100,0,0,0,0,0,1,2,97,10,1,0,1761,-1,-1,0,0,0,0,0,0,0,0,0,0
26048,6,45.55.153.174,197060611,483.8078,52,48,52,0,0,0,0,0,0,48,7,1,64,1593,2295.825,2119.223,146932.784,0,3376628.392,0,0,0,0,0,0,0
26049,6,172.16.0.5,2407502454,483.882717,100,0,0,0,97,3,0,0,0,0,16,16,552,0,37750.361,0,20874439.64,0,0,0,0,0,0,0,0,0
26050,6,163.226.67.212,3518589413,483.900891,48,52,0,0,0,48,52,0,0,0,1,4,1593,64,2113.629,2289.764,3367714.768,0,146544.91,0,0,0,0,0,0,0
26051,6,115.91.7.232,536866018,483.901905,33,67,33,0,0,0,0,0,0,67,2,1,64,1725,1109.622,2252.868,71015.794,0,3886500.724,0,0,0,0,0,0,0
26052,6,133.27.182.76,987478864,483.906724,100,0,0,100,0,0,0,0,0,0,2,16,64,0,4009.851,0,256630.474,0,0,0,0,0,0,0,0,0
26053,6,2001:902:E027:7C8F:E007:7C03:FFE0:6DF2,4068427893,483.914674,63,37,9,0,0,54,27,0,0,10,3,6,1319,700,997.272,585.699,1316018.608,0,410306.033,0,0,0,0,0,0,0
26054,6,150.5.240.98,2375168699,483.959521,75,25,1,1,3,70,25,0,0,0,8,15,1465,64,79264.154,26421.385,116135724.9,0,1690968.622,0,0,0,0,0,0,0
26055,6,131.172.112.235,3883364168,483.997122,100,0,0,0,0,100,0,0,0,0,1,4,1598,0,31268.281,0,49989226.12,0,0,0,0,0,0,0,0,0
26056,6,203.84.173.80,3285982007,483.997122,0,100,0,0,0,0,0,0,0,100,4,1,0,1598,0,31268.281,0,0,49989226.12,0,0,0,0,0,0,0
26057,6,150.5.142.50,2592101055,484.009314,100,0,0,0,1,99,0,0,0,0,3,11,1691,0,71184.865,0,120410622.6,0,0,0,0,0,0,0,0,0
26058,6,203.82.141.124,3489922677,484.010743,68,32,0,0,0,68,32,0,0,0,2,10,1538,64,33033.636,15545.241,50832936.46,0,994895.393,0,0,0,0,0,0,0
26059,6,172.234.103.174,955343559,484.03519,62,38,21,23,12,6,21,9,5,3,1,16,300,269,-1,-1,0,0,0,0,2,0,0,0,0,0
26060,6,133.55.236.238,634785314,484.126919,100,0,0,0,0,100,0,0,0,0,4,1,1676,0,12424.821,0,20833939.38,0,0,0,0,0,0,0,0,0
26061,6,153.175.77.252,1995299814,484.126919,0,100,0,0,0,0,0,0,0,100,1,4,0,1676,0,12424.821,0,0,20833939.38,0,0,0,0,0,0,0
26062,6,113.214.1.111,308405844,484.22917,0,100,0,0,0,0,0,0,1,99,10,1,0,1733,0,58528.734,0,0,101474778.6,0,0,0,0,0,0,0
26063,6,150.5.240.98,2375168699,484.246046,72,28,0,1,4,67,28,0,0,0,8,16,1508,64,64329.463,25017.013,97037420.56,0,1601088.848,0,0,0,0,0,0,0
26064,6,59.117.159.33,1774231551,484.25232,100,0,100,0,0,0,0,0,0,0,1,1,64,0,1821.231,0,116558.773,0,0,0,0,0,0,0,0,0
26065,6,202.223.103.77,2570186054,484.273051,0,100,0,0,0,0,21,0,0,79,3,1,0,1288,0,1312.821,0,0,1692174.349,0,0,0,0,0,0,0
26066,6,153.71.31.182,2619475780,484.300652,0,101,0,0,0,0,0,0,1,99,1,1,0,1495,0,381.744,0,0,570723.205,0,0,0,0,0,0,0
26067,6,150.5.142.50,2592101055,484.325273,100,0,0,0,0,100,0,0,0,0,3,13,1761,0,81023.177,0,142756355.5,0,0,0,0,0,0,0,0,0
26068,6,2001:902:E027:B381:E0FC:3FF:8000:8414,768057131,484.329954,24,76,24,0,0,0,0,0,0,76,4,1,64,2043,2492.383,7892.545,159512.491,0,16130700.7,0,0,0,0,0,0,0
26069,6,3.0.227.28,331600237,484.387212,0,100,0,0,0,0,0,100,0,0,16,5,0,64,0,9696.412,0,0,620570.336,0,0,0,0,0,0,0
26070,6,34.109.145.145,2745355733,484.4291,0,100,0,0,0,0,0,100,0,0,16,5,0,64,0,9650.749,0,0,617647.92,0,0,0,0,0,0,0
26071,6,203.82.143.83,1008831583,484.435909,90,10,0,90,0,0,0,10,0,0,2,16,64,64,672.861,74.762,43541.615,0,4784.793,0,0,0,0,0,0,0
26072,6,150.5.240.98,2375168699,484.4627,84,16,1,0,4,79,16,0,0,0,8,16,1593,64,99255.005,18905.715,158203024.9,0,1209965.773,0,0,0,0,0,0,0
26073,6,203.82.133.168,4041610754,484.599317,75,25,0,1,0,74,24,0,1,0,9,9,1558,71,6936.617,2312.206,10808543.53,0,165738.893,0,0,0,0,0,0,0
26074,6,133.27.182.31,2339398495,484.600789,100,0,0,100,0,0,0,0,0,0,1,16,64,0,3403.774,0,217841.545,0,0,0,0,0,0,0,0,0
26075,6,133.8.134.253,3706590190,484.61362,100,0,0,0,1,99,0,0,0,0,1,1,1400,0,11310.663,0,15845786.44,0,0,0,0,0,0,0,0,0
26076,6,122.122.234.73,1837009339,484.616716,64,36,64,0,0,0,0,0,0,36,1,1,64,1575,3181.479,1789.582,203614.66,0,2818790.443,0,0,0,0,0,0,0
26077,6,150.5.240.98,2375168699,484.623764,86,14,0,1,1,84,14,0,0,0,8,15,1584,64,136691.082,22252.037,216569535,0,1424130.338,0,0,0,0,0,0,0
26079,6,114.142.94.229,3350661927,484.653634,0,102,0,0,0,0,28,0,0,72,5,1,0,1149,0,53.48,0,0,61472.531,0,0,0,0,0,0,0
26080,6,150.5.142.50,2592101055,484.681688,100,0,0,0,0,100,0,0,0,0,3,12,1703,0,71826.375,0,122369159.3,0,0,0,0,0,0,0,0,0
26081,6,113.214.1.111,308405844,484.685142,0,100,0,0,0,0,0,0,0,100,11,1,0,1761,0,56143.804,0,0,98884958.56,0,0,0,0,0,0,0
26082,6,157.220.156.81,125565486,484.699259,100,0,94,0,6,0,0,0,0,0,16,3,78,0,850.264,0,66932.764,0,0,2,0,0,0,0,0,0
26083,6,172.16.0.5,2407502454,484.70222,100,0,0,0,99,1,0,0,0,0,16,16,548,0,31238.452,0,17133666.26,0,0,0,0,0,0,0,0,0
26084,6,203.82.141.124,3489922677,484.704221,73,27,0,0,0,73,27,0,0,0,2,9,1528,64,26948.228,9967.153,41203472.06,0,637897.79,0,0,0,0,0,0,0
26085,6,118.253.95.63,2157795794,484.773679,38,62,38,0,0,0,0,0,6,56,2,1,64,1441,8361.159,13641.891,535114.188,0,19658405.45,0,0,0,0,0,0,0
26086,6,150.5.240.98,2375168699,484.794853,85,15,0,0,3,82,15,0,0,0,8,15,1607,64,127185.315,22444.467,204454135,0,1436445.913,0,0,0,0,0,0,0
26087,6,10.1.1.6,2126477730,484.812275,0,100,0,0,0,0,0,0,100,0,16,16,0,423,0,10884.724,0,0.13,4611640.068,0,0,0,1,6,0,1
26088,6,5.26.29.11,4238445642,484.816144,0,100,0,0,0,0,0,0,0,100,4,1,0,1640,0,438.227,0,0,719112.412,0,0,0,0,0,0,0
26089,6,131.172.112.235,3883364168,484.854147,100,0,0,0,0,100,0,0,0,0,1,4,1626,0,29870.777,0,48596169.85,0,0,0,0,0,0,0,0,0
26090,6,203.84.173.80,3285982007,484.854147,0,100,0,0,0,0,0,0,0,100,4,1,0,1626,0,29870.777,0,0,48596169.85,0,0,0,0,0,0,0
26091,6,150.5.79.36,1197580123,484.913352,31,69,31,0,0,0,0,0,0,69,8,1,64,1719,1148.478,2556.29,73502.612,0,4395930.395,0,0,0,0,0,0,0
26092,6,150.5.172.58,2136398691,484.941383,100,0,0,0,12,88,0,0,0,0,3,4,1317,0,1345.924,0,1773604.471,0,0,0,0,0,0,0,0,0
26093,6,180.27.219.228,1457649310,484.941383,0,100,0,0,0,0,0,0,12,88,4,3,0,1317,0,1345.924,0,0,1773604.471,0,0,0,0,0,0,0
26094,6,150.5.240.98,2375168699,484.964596,88,12,0,0,2,86,12,0,0,0,8,15,1656,64,132718.238,18097.942,219877924.7,0,1158268.26,0,0,0,0,0,0,0
26095,6,124.147.28.51,1800382151,484.973962,88,12,0,29,44,15,0,11,1,0,1,1,509,149,1041.82,142.066,530380.967,0,21215.239,0,0,0,0,0,0,0
26097,6,124.217.153.162,2473416264,485.018521,24,76,24,0,0,0,0,0,0,76,1,1,64,1536,2599.219,8230.86,166350.018,0,12642601.39,0,0,0,0,0,0,0
26098,6,202.38.49.51,1536778972,485.105812,80,20,0,20,38,22,0,0,1,19,11,9,595,1344,592.704,148.176,352777.686,0,199148.693,0,0,0,0,0,0,0
26099,6,150.5.240.98,2375168699,485.162884,88,12,1,0,2,85,12,0,0,0,8,15,1556,64,113612.544,15492.62,176822432,0,991527.656,0,0,0,0,0,0,0
26100,6,153.58.115.146,3293278131,485.167793,0,100,0,0,0,0,0,0,0,100,11,1,0,1584,-1,-1,0,0,0,0,0,0,0,0,0,0
26101,6,203.82.138.69,153867645,485.179393,69,31,10,0,0,59,31,0,0,0,9,3,1288,64,773.692,347.601,996783.908,0,22246.437,0,0,0,0,0,0,0
26102,6,220.132.79.91,1124590812,485.194266,0,100,0,0,0,0,0,0,1,99,1,1,0,1400,0,13408.842,0,0,18785250.8,0,0,0,0,0,0,0
26103,6,219.75.53.34,3276791407,485.236077,0,100,0,0,0,0,0,0,1,99,1,1,0,1756,0,2822.925,0,0,4959315.09,0,0,0,0,0,0,0
26104,6,114.188.89.94,3123670208,485.272478,0,100,0,0,0,0,0,0,3,97,3,1,0,1580,0,11775.161,0,0,18606638.1,0,0,0,0,0,0,0
26105,6,150.5.142.50,2592101055,485.27374,100,0,0,0,0,100,0,0,0,0,3,14,1616,0,43239.446,0,69874945.44,0,0,0,0,0,0,0,0,0
26106,6,150.5.240.98,2375168699,485.334798,77,23,0,0,3,74,23,0,0,0,8,16,1536,64,114661.915,34249.663,176120701.5,0,2191978.427,0,0,0,0,0,0,0
26107,6,131.172.105.155,157971015,485.348983,100,0,3,13,79,5,0,0,0,0,1,1,414,0,432.871,0,179243.057,0,0,0,0,0,0,0,0,0
26108,6,117.27.27.89,545412061,485.378474,72,28,0,0,1,71,25,2,1,0,1,8,1567,80,534.245,207.762,837221.636,0,16620.963,0,0,0,0,0,0,0
26109,6,150.5.240.98,2375168699,485.485954,74,26,0,0,1,73,26,0,0,0,8,15,1610,64,125327.519,44033.993,201824726.5,0,2818175.559,0,0,0,0,0,0,0
26110,6,240B:FBFE:3791:3478:9EDF:6FBE:11DC:46E7,443450072,485.55826,75,25,0,0,1,74,25,0,0,0,1,1,1924,64,7088.266,2362.755,13639714.54,0,151216.347,0,0,0,0,0,0,0
26111,6,131.172.112.235,3883364168,485.565168,100,0,0,0,0,100,0,0,0,0,1,4,1739,0,36004.553,0,62630640.19,0,0,0,0,0,0,0,0,0
26112,6,203.84.173.80,3285982007,485.565168,0,100,0,0,0,0,0,0,0,100,4,1,0,1739,0,36004.553,0,0,62630640.19,0,0,0,0,0,0,0
26113,6,203.82.141.124,3489922677,485.575262,86,14,0,0,0,86,14,0,0,0,2,9,1547,64,25275.502,4114.617,39124125.81,0,263335.462,0,0,0,0,0,0,0
26114,6,192.194.5.76,618012136,485.621598,61,39,1,0,0,60,38,0,1,0,1,6,1730,77,323.484,206.817,559658.551,0,15951.457,0,0,0,0,0,0,0
26115,6,150.5.240.98,2375168699,485.639298,82,18,1,1,0,80,18,0,0,0,8,15,1585,64,136894.9,30050.1,217108633.2,0,1923206.397,0,0,0,0,0,0,0
26116,6,172.16.0.5,2407502454,485.717312,100,0,0,0,96,4,0,0,0,0,16,16,552,0,25219.386,0,13945311.48,0,0,0,0,0,0,0,0,0
26117,6,113.214.1.111,308405844,485.751662,0,100,0,0,0,0,0,0,0,100,10,1,0,1690,0,24003.301,0,0,40586701.6,0,0,0,0,0,0,0
26118,6,118.253.95.63,2157795794,485.760205,32,68,32,0,0,0,0,0,4,64,2,1,64,1463,8303.886,17645.759,531448.734,0,25825086.9,0,0,0,0,0,0,0
26119,6,150.5.240.98,2375168699,485.79004,77,23,0,0,2,75,23,0,0,0,9,15,1588,64,130766.428,39060.102,207704639.6,0,2499846.526,0,0,0,0,0,0,0
26120,6,150.5.142.50,2592101055,485.823085,100,0,0,0,0,100,0,0,0,0,3,11,1662,0,46600.951,0,77484332.66,0,0,0,0,0,0,0,0,0
26121,6,47.247.202.16,1998155989,485.850527,0,100,0,0,0,0,0,1,1,98,7,1,0,1726,0,3240.257,0,0,5595016.44,0,0,0,0,0,0,0
26122,6,133.55.236.238,634785314,485.895698,100,0,0,0,0,100,0,0,0,0,4,1,1606,0,14473.261,0,23249845.85,0,0,0,0,0,0,0,0,0
26123,6,153.175.77.252,1995299814,485.895698,0,100,0,0,0,0,0,0,0,100,1,4,0,1606,0,14473.261,0,0,23249845.85,0,0,0,0,0,0,0
26125,6,150.5.240.98,2375168699,485.937912,73,27,0,1,2,70,27,0,0,0,8,15,1560,64,126379.596,46743.138,197221419.2,0,2991560.852,0,0,0,0,0,0,0
26126,6,117.27.27.128,3174594539,485.971902,73,27,0,0,0,73,27,0,0,0,1,9,1671,64,5105.965,1888.508,8532137.307,0,120864.484,0,0,0,0,0,0,0
26127,6,203.82.141.69,1083299421,486.074073,100,0,0,100,0,0,0,0,0,0,1,16,64,0,2695.575,0,172516.802,0,0,0,0,0,0,0,0,0
26128,6,131.172.112.235,3883364168,486.079762,100,0,0,0,1,99,0,0,0,0,1,4,1592,0,49747.972,0,79246529.71,0,0,0,0,0,0,0,0,0
26129,6,203.84.173.80,3285982007,486.079762,0,100,0,0,0,0,0,0,1,99,4,1,0,1592,0,49747.972,0,0,79246529.71,0,0,0,0,0,0,0
26130,6,150.5.240.98,2375168699,486.093147,81,19,0,0,1,80,19,0,0,0,8,16,1657,64,133578.079,31333.13,221429577.5,0,2005320.292,0,0,0,0,0,0,0
26131,6,2001:20E:FD1D:E822:9F03:8BE3:8FE3:1C1E,37261978,486.202325,100,0,0,0,4,96,0,0,0,0,2,16,1681,0,8381.955,0,14097777.46,0,0,0,0,0,0,0,0,0
26132,6,35.18.203.170,3795973461,486.241503,67,33,6,0,6,55,21,12,0,0,2,1,1383,87,256.684,126.426,355036.25,0,11033.585,0,0,0,0,0,0,0
26133,6,150.5.240.98,2375168699,486.255526,71,29,2,0,2,67,29,0,0,0,8,16,1622,64,111935.638,45720.19,181619514.9,0,2926092.184,0,0,0,0,0,0,0
26134,6,163.226.130.78,390598730,486.263693,48,52,38,1,9,0,10,11,3,28,16,8,162,897,1869.731,2025.542,304142.973,0,1817378.91,5,0,0,0,0,0,0
26135,6,115.91.7.232,536866018,486.278144,41,59,41,0,0,0,0,0,0,59,2,1,64,1750,4417.064,6356.263,282692.096,0,11128415.67,0,0,0,0,0,0,0
26136,6,115.91.165.28,2923792796,486.295678,26,74,26,0,0,0,0,0,0,74,2,1,64,1688,712.639,2028.279,45608.867,0,3424173.419,0,0,0,0,0,0,0
26137,6,202.196.155.82,4021581016,486.306149,0,100,0,0,0,0,0,0,66,34,1,1,0,673,0,389.107,0,0,261977.757,0,0,0,0,0,0,0
26138,6,202.38.49.51,2367401384,486.373131,99,1,6,33,0,60,1,0,0,0,9,4,945,64,6233.618,62.966,5891587.166,0,4029.813,0,0,0,0,0,0,0
26139,6,222.56.109.162,3706343464,486.415494,34,66,34,0,0,0,0,0,0,66,1,1,64,1493,-1,-1,0,0,0,0,0,0,0,0,0,0
26140,6,150.5.240.98,2375168699,486.423001,78,22,0,0,2,76,22,0,0,0,8,15,1641,64,119229.746,33628.903,195659071,0,2152249.781,0,0,0,0,0,0,0
26141,6,150.5.142.50,2592101055,486.456247,100,0,0,0,0,100,0,0,0,0,3,13,1659,0,40431.989,0,67097694.66,0,0,0,0,0,0,0,0,0
26142,6,150.5.242.244,3773880065,486.512907,75,24,19,3,1,52,15,0,10,0,1,8,1068,112,2190.27,730.09,2340026.207,0,82237.343,0,0,0,0,0,0,0
26143,6,133.8.134.253,3706590190,486.535522,100,0,0,0,0,100,0,0,0,0,1,1,1408,0,13320.138,0,18754754.98,0,0,0,0,0,0,0,0,0
26144,6,172.16.0.5,2407502454,486.552971,100,0,0,0,91,9,0,0,0,0,16,16,624,0,30634.504,0,19135536.72,0,0,0,0,0,0,0,0,0
26145,6,202.18.24.225,3614942378,486.563064,32,68,32,0,0,0,0,0,2,66,1,1,64,1441,164.912,350.439,10554.384,0,505291.143,0,0,0,0,0,0,0
26146,6,150.5.240.98,2375168699,486.5768,77,23,0,0,1,76,23,0,0,0,8,15,1685,64,128167.236,38283.72,216040024.2,0,2450158.066,0,0,0,0,0,0,0
26147,6,117.27.27.128,3174594539,486.67383,84,16,0,0,1,83,15,0,1,0,1,7,1657,84,30635.625,5835.357,50767607.31,0,490170.002,0,0,0,0,0,0,0
26148,6,113.215.104.75,704815916,486.684392,30,70,30,0,0,0,0,0,0,70,3,1,64,1536,199.173,464.737,12747.073,0,713836.077,0,0,0,0,0,0,0
26149,6,172.234.103.86,2709128557,486.712718,81,19,9,2,7,63,11,2,3,3,2,12,1329,323,218.648,51.288,290752.872,0,16584.834,0,0,0,0,0,0,0
26150,6,150.5.240.98,2375168699,486.724648,77,23,0,0,3,74,23,0,0,0,8,15,1664,64,133326.217,39824.714,221965641.9,0,2548781.71,0,0,0,0,0,0,0
26151,6,114.188.82.209,4022142953,486.816613,0,100,0,0,0,0,0,1,0,99,4,2,0,1528,0,3807.476,0,0,5821477.94,0,0,0,0,0,0,0
